pfs_visit_id,arm,sps_module_id,pfs_design_id,time_exp_start
81484,r,3,-9999,2022-11-08 02:16:12.319373
81485,b,3,-9999,2022-11-08 02:22:01.466688
81485,r,3,-9999,2022-11-08 02:22:01.463223
81486,b,3,-9999,2022-11-08 02:27:50.830131
81486,r,3,-9999,2022-11-08 02:27:50.897847
81487,b,3,-9999,2022-11-08 12:57:22.156337
81487,r,3,-9999,2022-11-08 12:57:22.156337
81488,b,3,-9999,2022-11-08 13:36:46.416555
81488,r,3,-9999,2022-11-08 13:36:46.416555
81489,b,3,-9999,2022-11-08 14:02:24.939669
81489,r,3,-9999,2022-11-08 14:02:24.939669
81490,r,3,-9999,2022-11-08 14:29:46.827862
81492,r,3,-9999,2022-11-08 14:34:03.386067
81494,r,3,-9999,2022-11-08 14:39:49.537283
81495,r,3,-9999,2022-11-08 14:48:54.282232
81496,r,3,-9999,2022-11-08 15:15:53.517032
81497,r,3,-9999,2022-11-08 15:19:37.345461
81498,r,3,-9999,2022-11-08 15:28:45.463806
81499,r,3,-9999,2022-11-08 15:34:15.856301
81501,r,3,-9999,2022-11-09 11:30:42.414217
81502,r,3,-9999,2022-11-09 11:33:03.642353
81503,r,3,-9999,2022-11-09 11:44:12.420007
81504,r,3,-9999,2022-11-09 11:49:08.396667
81505,r,3,-9999,2022-11-09 11:50:04.402751
81506,r,3,-9999,2022-11-09 11:51:00.415599
81507,r,3,-9999,2022-11-09 11:51:56.537176
81508,r,3,-9999,2022-11-09 11:52:52.555385
81509,r,3,-9999,2022-11-09 11:53:48.579468
81510,r,3,-9999,2022-11-09 11:54:44.594353
81511,r,3,-9999,2022-11-09 11:55:41.103364
81512,r,3,-9999,2022-11-09 11:56:37.211723
81513,r,3,-9999,2022-11-09 11:57:33.329517
81514,r,3,-9999,2022-11-09 11:58:29.345922
81515,b,3,-9999,2022-11-09 12:04:53.193961
81516,b,3,-9999,2022-11-09 12:07:45.963359
81517,b,3,-9999,2022-11-09 12:08:39.442542
81518,b,3,-9999,2022-11-09 12:09:32.525191
81519,b,3,-9999,2022-11-09 12:10:25.61039
81520,b,3,-9999,2022-11-09 12:11:18.691748
81521,b,3,-9999,2022-11-09 12:12:11.769517
81522,b,3,-9999,2022-11-09 12:13:04.844422
81523,b,3,-9999,2022-11-09 12:13:57.933483
81524,b,3,-9999,2022-11-09 12:14:51.126536
81525,b,3,-9999,2022-11-09 12:15:44.108596
81526,b,3,-9999,2022-11-09 12:16:37.290404
81527,b,3,-9999,2022-11-09 13:36:22.786706
81528,b,3,-9999,2022-11-09 13:37:35.65798
81529,b,3,-9999,2022-11-09 13:46:11.879259
81530,b,3,-9999,2022-11-09 13:47:04.945328
81531,b,3,-9999,2022-11-09 13:47:58.013875
81532,b,3,-9999,2022-11-09 13:48:51.083092
81533,b,3,-9999,2022-11-09 13:49:44.053575
81534,b,3,-9999,2022-11-09 13:50:37.120533
81535,b,3,-9999,2022-11-09 13:51:30.194881
81536,b,3,-9999,2022-11-09 13:52:23.175103
81537,b,3,-9999,2022-11-09 13:53:16.254995
81538,b,3,-9999,2022-11-09 13:54:09.426041
81539,b,3,-9999,2022-11-09 13:55:02.69803
81540,b,3,-9999,2022-11-09 16:20:49.99208
81541,b,3,-9999,2022-11-09 16:21:43.166729
81542,b,3,-9999,2022-11-09 16:22:36.345549
81543,b,3,-9999,2022-11-09 16:23:29.32118
81544,b,3,-9999,2022-11-09 16:24:22.401591
81545,b,3,-9999,2022-11-09 16:25:15.375172
81546,b,3,-9999,2022-11-09 16:26:08.450645
81547,b,3,-9999,2022-11-09 16:27:01.523374
81548,b,3,-9999,2022-11-09 16:27:54.892829
81549,b,3,-9999,2022-11-09 16:28:47.86987
81550,b,3,-9999,2022-11-09 16:29:43.449256
81551,r,3,-9999,2022-11-09 16:30:59.688136
81552,r,3,-9999,2022-11-09 16:31:56.517828
81553,r,3,-9999,2022-11-09 16:32:52.549184
81554,r,3,-9999,2022-11-09 16:33:48.584766
81555,r,3,-9999,2022-11-09 16:34:44.611326
81556,r,3,-9999,2022-11-09 16:35:42.343965
81557,r,3,-9999,2022-11-09 16:36:38.467527
81558,r,3,-9999,2022-11-09 16:37:34.599923
81559,r,3,-9999,2022-11-09 16:38:30.628464
81560,r,3,-9999,2022-11-09 16:39:27.061144
81561,r,3,-9999,2022-11-09 16:40:23.495716
81562,r,3,-9999,2022-11-09 17:38:03.551548
81563,b,3,-9999,2022-11-09 22:09:09.70421
81564,b,3,-9999,2022-11-09 22:10:03.053901
81565,b,3,-9999,2022-11-09 22:10:56.208742
81566,b,3,-9999,2022-11-09 22:11:49.264732
81567,b,3,-9999,2022-11-09 22:12:42.326236
81568,b,3,-9999,2022-11-09 22:13:35.38096
81569,b,3,-9999,2022-11-09 22:14:28.33599
81570,b,3,-9999,2022-11-09 22:15:21.390594
81571,b,3,-9999,2022-11-09 22:16:14.543784
81572,b,3,-9999,2022-11-09 22:17:07.591254
81573,b,3,-9999,2022-11-09 22:18:01.05041
81574,r,3,-9999,2022-11-09 22:19:14.102826
81575,r,3,-9999,2022-11-09 22:20:10.112928
81576,r,3,-9999,2022-11-09 22:21:06.229587
81577,r,3,-9999,2022-11-09 22:22:02.251615
81578,r,3,-9999,2022-11-09 22:22:59.373286
81579,r,3,-9999,2022-11-09 22:23:55.39389
81580,r,3,-9999,2022-11-09 22:24:51.407397
81581,r,3,-9999,2022-11-09 22:25:47.421594
81582,r,3,-9999,2022-11-09 22:26:44.236241
81583,r,3,-9999,2022-11-09 22:27:40.263492
81584,r,3,-9999,2022-11-09 22:28:36.285679
81585,b,3,-9999,2022-11-10 07:17:08.799887
81586,b,3,-9999,2022-11-10 07:18:02.366087
81587,b,3,-9999,2022-11-10 07:18:55.535648
81588,b,3,-9999,2022-11-10 07:19:48.610956
81589,b,3,-9999,2022-11-10 07:20:41.878444
81590,b,3,-9999,2022-11-10 07:21:34.746909
81591,b,3,-9999,2022-11-10 07:22:27.812273
81592,b,3,-9999,2022-11-10 07:23:20.876544
81593,b,3,-9999,2022-11-10 07:24:13.942267
81594,b,3,-9999,2022-11-10 07:25:07.003531
81595,b,3,-9999,2022-11-10 07:26:00.067569
81596,r,3,-9999,2022-11-10 07:27:15.936267
81597,r,3,-9999,2022-11-10 07:28:12.027348
81598,r,3,-9999,2022-11-10 07:29:08.027771
81599,r,3,-9999,2022-11-10 07:30:04.128483
81600,r,3,-9999,2022-11-10 07:31:00.13665
81601,r,3,-9999,2022-11-10 07:31:56.137603
81602,r,3,-9999,2022-11-10 07:32:52.245685
81603,r,3,-9999,2022-11-10 07:33:48.749239
81604,r,3,-9999,2022-11-10 07:34:44.752099
81605,r,3,-9999,2022-11-10 07:35:40.851012
81606,r,3,-9999,2022-11-10 07:36:36.855959
81609,r,3,-9999,2022-11-10 09:58:27.605416
81611,r,3,-9999,2022-11-10 10:01:00.767403
81613,r,3,-9999,2022-11-10 10:06:12.407069
81614,r,3,-9999,2022-11-10 10:07:27.952078
81615,r,3,-9999,2022-11-10 10:08:24.157292
81616,r,3,-9999,2022-11-10 10:09:20.167481
81617,r,3,-9999,2022-11-10 10:10:16.366592
81618,r,3,-9999,2022-11-10 10:11:12.463171
81619,r,3,-9999,2022-11-10 10:12:08.453706
81620,r,3,-9999,2022-11-10 10:13:04.554721
81621,r,3,-9999,2022-11-10 10:14:00.65519
81622,r,3,-9999,2022-11-10 10:14:56.757521
81623,r,3,-9999,2022-11-10 10:15:52.755243
81624,r,3,-9999,2022-11-10 10:16:49.256315
81625,b,3,-9999,2022-11-10 10:34:27.6352
81626,b,3,-9999,2022-11-10 10:35:20.606068
81627,b,3,-9999,2022-11-10 10:36:13.674576
81628,b,3,-9999,2022-11-10 10:37:06.736611
81629,b,3,-9999,2022-11-10 10:37:59.806358
81630,b,3,-9999,2022-11-10 10:38:52.776413
81631,b,3,-9999,2022-11-10 10:39:45.847744
81632,b,3,-9999,2022-11-10 10:40:38.811019
81633,b,3,-9999,2022-11-10 10:41:31.883066
81634,b,3,-9999,2022-11-10 10:42:25.453889
81635,b,3,-9999,2022-11-10 10:43:19.934767
81636,r,3,-9999,2022-11-10 12:16:59.764044
81637,r,3,-9999,2022-11-10 12:19:24.087597
81638,r,3,-9999,2022-11-10 12:20:20.20956
81639,r,3,-9999,2022-11-10 12:21:16.229347
81640,r,3,-9999,2022-11-10 12:22:12.547074
81641,r,3,-9999,2022-11-10 12:23:08.569384
81642,r,3,-9999,2022-11-10 12:24:05.094786
81643,r,3,-9999,2022-11-10 12:25:01.120341
81644,r,3,-9999,2022-11-10 12:25:57.23911
81645,r,3,-9999,2022-11-10 12:26:53.256018
81646,r,3,-9999,2022-11-10 12:27:50.568432
81647,r,3,-9999,2022-11-10 12:28:46.590113
81648,b,3,-9999,2022-11-10 12:55:47.388037
81649,b,3,-9999,2022-11-10 12:56:40.371036
81650,b,3,-9999,2022-11-10 12:57:33.357724
81651,b,3,-9999,2022-11-10 12:58:26.440132
81652,b,3,-9999,2022-11-10 12:59:21.719374
81653,b,3,-9999,2022-11-10 13:00:14.699271
81654,b,3,-9999,2022-11-10 13:01:07.577854
81655,b,3,-9999,2022-11-10 13:02:00.653075
81656,b,3,-9999,2022-11-10 13:02:53.630095
81657,b,3,-9999,2022-11-10 13:03:46.608235
81658,b,3,-9999,2022-11-10 13:04:39.589596
81659,r,3,-9999,2022-11-10 14:19:25.785539
81660,r,3,-9999,2022-11-10 14:20:21.888523
81661,r,3,-9999,2022-11-10 14:21:17.998511
81662,r,3,-9999,2022-11-10 14:22:14.003079
81663,r,3,-9999,2022-11-10 14:23:10.010789
81664,r,3,-9999,2022-11-10 14:24:06.114275
81665,r,3,-9999,2022-11-10 14:25:02.118572
81666,r,3,-9999,2022-11-10 14:25:58.119461
81667,r,3,-9999,2022-11-10 14:26:54.12409
81668,r,3,-9999,2022-11-10 14:27:50.72011
81669,r,3,-9999,2022-11-10 14:28:46.732558
81670,b,3,-9999,2022-11-10 14:30:52.670862
81671,b,3,-9999,2022-11-10 14:31:45.748545
81672,b,3,-9999,2022-11-10 14:32:38.723823
81673,b,3,-9999,2022-11-10 14:33:31.799001
81674,b,3,-9999,2022-11-10 14:34:24.773743
81675,b,3,-9999,2022-11-10 14:35:17.747433
81676,b,3,-9999,2022-11-10 14:36:10.7337
81677,b,3,-9999,2022-11-10 14:37:03.909471
81678,b,3,-9999,2022-11-10 14:37:56.783679
81679,b,3,-9999,2022-11-10 14:38:51.862439
81680,b,3,-9999,2022-11-10 14:39:45.042902
81681,b,3,-9999,2022-11-10 15:32:50.174987
81682,b,3,-9999,2022-11-10 15:40:37.912653
81683,b,3,-9999,2022-11-10 15:41:29.887403
81684,b,3,-9999,2022-11-10 15:42:21.96884
81685,b,3,-9999,2022-11-10 15:43:13.856417
81686,r,3,-9999,2022-11-10 16:00:01.098686
81687,r,3,-9999,2022-11-10 16:00:57.198791
81688,r,3,-9999,2022-11-10 16:01:53.202907
81689,r,3,-9999,2022-11-10 16:02:51.294575
81690,r,3,-9999,2022-11-10 16:03:47.293656
81691,r,3,-9999,2022-11-10 16:05:44.000901
81692,r,3,-9999,2022-11-10 16:06:40.206959
81693,r,3,-9999,2022-11-10 16:07:36.404122
81694,r,3,-9999,2022-11-10 16:08:32.393713
81695,r,3,-9999,2022-11-10 16:09:28.499632
81696,r,3,-9999,2022-11-10 16:10:24.511139
81697,r,3,-9999,2022-11-10 16:11:21.211808
81698,r,3,-9999,2022-11-10 16:12:17.61436
81699,r,3,-9999,2022-11-10 16:13:13.718054
81700,r,3,-9999,2022-11-10 16:14:09.720169
81701,r,3,-9999,2022-11-10 16:15:05.818944
81702,b,3,-9999,2022-11-10 16:17:08.581891
81703,b,3,-9999,2022-11-10 16:18:01.663685
81704,b,3,-9999,2022-11-10 16:18:54.639646
81705,b,3,-9999,2022-11-10 16:19:47.617544
81706,b,3,-9999,2022-11-10 16:20:40.601194
81707,b,3,-9999,2022-11-10 16:21:33.677981
81708,b,3,-9999,2022-11-10 16:22:26.748856
81709,b,3,-9999,2022-11-10 16:23:19.816206
81710,b,3,-9999,2022-11-10 16:24:12.790236
81711,b,3,-9999,2022-11-10 16:25:08.161067
81712,b,3,-9999,2022-11-10 16:26:01.23455
81713,r,3,-9999,2022-11-10 23:11:26.466763
81714,r,3,-9999,2022-11-10 23:12:22.666241
81715,r,3,-9999,2022-11-10 23:13:19.170836
81716,r,3,-9999,2022-11-10 23:14:15.368331
81717,r,3,-9999,2022-11-10 23:15:11.468339
81718,r,3,-9999,2022-11-10 23:16:07.469021
81719,r,3,-9999,2022-11-10 23:17:03.571207
81720,r,3,-9999,2022-11-10 23:17:59.569361
81721,r,3,-9999,2022-11-10 23:18:55.974973
81722,r,3,-9999,2022-11-10 23:19:55.75976
81723,r,3,-9999,2022-11-10 23:20:51.968115
81724,b,3,-9999,2022-11-10 23:22:56.611128
81725,b,3,-9999,2022-11-10 23:23:49.692208
81726,b,3,-9999,2022-11-10 23:24:43.476817
81727,b,3,-9999,2022-11-10 23:25:37.656967
81728,b,3,-9999,2022-11-10 23:26:30.945548
81729,b,3,-9999,2022-11-10 23:27:24.327046
81730,b,3,-9999,2022-11-10 23:28:17.506423
81731,b,3,-9999,2022-11-10 23:29:10.583836
81732,b,3,-9999,2022-11-10 23:30:03.665889
81733,b,3,-9999,2022-11-10 23:30:56.945585
81734,b,3,-9999,2022-11-10 23:31:51.230988
81735,r,3,-9999,2022-11-11 08:57:39.592785
81736,r,3,-9999,2022-11-11 08:58:35.808293
81737,r,3,-9999,2022-11-11 08:59:31.920364
81738,r,3,-9999,2022-11-11 09:00:28.027763
81739,r,3,-9999,2022-11-11 09:01:24.038849
81740,r,3,-9999,2022-11-11 09:02:20.045676
81741,r,3,-9999,2022-11-11 09:03:16.06091
81742,r,3,-9999,2022-11-11 09:04:12.07168
81743,r,3,-9999,2022-11-11 09:05:08.179851
81744,r,3,-9999,2022-11-11 09:06:04.185918
81745,r,3,-9999,2022-11-11 09:07:00.291076
81746,b,3,-9999,2022-11-11 09:09:05.516654
81747,b,3,-9999,2022-11-11 09:09:58.493991
81748,b,3,-9999,2022-11-11 09:10:51.563757
81749,b,3,-9999,2022-11-11 09:11:46.028045
81750,b,3,-9999,2022-11-11 09:12:39.101928
81751,b,3,-9999,2022-11-11 09:13:32.272987
81752,b,3,-9999,2022-11-11 09:14:25.344063
81753,b,3,-9999,2022-11-11 09:15:18.509562
81754,b,3,-9999,2022-11-11 09:16:11.482127
81755,b,3,-9999,2022-11-11 09:17:04.554289
81756,b,3,-9999,2022-11-11 09:17:57.628362
81757,b,3,-9999,2022-11-11 10:59:31.33064
81758,b,3,-9999,2022-11-11 12:31:27.044692
81759,b,3,-9999,2022-11-11 12:32:20.209068
81760,b,3,-9999,2022-11-11 12:33:13.272267
81761,b,3,-9999,2022-11-11 12:34:06.33551
81762,b,3,-9999,2022-11-11 12:34:59.404751
81763,b,3,-9999,2022-11-11 12:35:52.376203
81764,b,3,-9999,2022-11-11 12:36:47.746608
81765,b,3,-9999,2022-11-11 12:37:41.220546
81766,b,3,-9999,2022-11-11 12:38:34.291574
81767,b,3,-9999,2022-11-11 12:39:27.353271
81768,b,3,-9999,2022-11-11 12:40:20.412044
81769,r,3,-9999,2022-11-11 17:44:09.037302
81770,r,3,-9999,2022-11-11 17:45:05.141888
81771,r,3,-9999,2022-11-11 17:46:01.246962
81772,r,3,-9999,2022-11-11 17:46:57.356354
81773,r,3,-9999,2022-11-11 17:47:53.371136
81774,r,3,-9999,2022-11-11 17:48:49.375491
81775,r,3,-9999,2022-11-11 17:49:45.386063
81776,r,3,-9999,2022-11-11 17:50:41.399353
81777,r,3,-9999,2022-11-11 17:51:37.410382
81778,r,3,-9999,2022-11-11 17:52:33.617553
81779,r,3,-9999,2022-11-11 17:53:29.62815
81780,b,3,-9999,2022-11-11 18:09:44.361149
81781,b,3,-9999,2022-11-11 18:14:05.992473
81782,b,3,-9999,2022-11-11 18:16:57.937277
81783,b,3,-9999,2022-11-11 18:21:23.123093
81784,b,3,-9999,2022-11-11 18:25:52.396379
81785,b,3,-9999,2022-11-11 18:26:42.969263
81786,b,3,-9999,2022-11-11 18:27:33.64883
81787,b,3,-9999,2022-11-11 18:28:24.031463
81788,b,3,-9999,2022-11-11 18:29:14.51199
81789,b,3,-9999,2022-11-11 18:30:04.888629
81790,b,3,-9999,2022-11-11 18:30:56.870673
81791,b,3,-9999,2022-11-11 18:31:47.255168
81792,b,3,-9999,2022-11-11 18:32:37.736906
81793,b,3,-9999,2022-11-11 18:33:28.12308
81794,b,3,-9999,2022-11-11 18:34:18.702614
81795,b,3,-9999,2022-11-11 18:35:09.07616
81796,b,3,-9999,2022-11-11 18:36:00.857861
81797,b,3,-9999,2022-11-11 18:36:51.141662
81798,b,3,-9999,2022-11-11 18:37:41.62729
81799,b,3,-9999,2022-11-11 18:38:32.211261
81800,b,3,-9999,2022-11-11 18:39:22.688651
81801,b,3,-9999,2022-11-11 18:40:13.06594
81802,b,3,-9999,2022-11-11 18:41:04.942321
81803,b,3,-9999,2022-11-11 18:41:55.514605
81804,b,3,-9999,2022-11-11 18:42:45.881208
81805,b,3,-9999,2022-11-11 18:43:36.254973
81806,b,3,-9999,2022-11-11 18:44:26.723457
81807,b,3,-9999,2022-11-11 18:45:17.093992
81808,r,3,-9999,2022-11-12 09:40:36.099536
81809,r,3,-9999,2022-11-12 09:41:29.531313
81810,r,3,-9999,2022-11-12 09:42:22.965666
81811,r,3,-9999,2022-11-12 09:43:16.303183
81812,r,3,-9999,2022-11-12 09:44:09.832806
81813,r,3,-9999,2022-11-12 09:45:03.367632
81814,r,3,-9999,2022-11-12 09:45:58.188333
81815,r,3,-9999,2022-11-12 09:46:51.626943
81816,r,3,-9999,2022-11-12 09:47:44.955256
81817,r,3,-9999,2022-11-12 09:48:38.388516
81818,r,3,-9999,2022-11-12 09:49:31.922495
81819,r,3,-9999,2022-11-12 09:50:25.356145
81820,r,3,-9999,2022-11-12 09:51:20.186733
81821,r,3,-9999,2022-11-12 09:52:13.613798
81822,r,3,-9999,2022-11-12 09:53:06.945015
81823,r,3,-9999,2022-11-12 09:54:00.367551
81824,r,3,-9999,2022-11-12 09:54:53.895582
81825,r,3,-9999,2022-11-12 09:55:47.325478
81826,r,3,-9999,2022-11-12 09:56:42.137273
81827,r,3,-9999,2022-11-12 09:57:35.46254
81828,r,3,-9999,2022-11-12 09:58:28.886901
81829,r,3,-9999,2022-11-12 09:59:22.314182
81830,r,3,-9999,2022-11-12 10:00:15.733511
81831,r,3,-9999,2022-11-12 10:01:09.154653
81832,b,3,-9999,2022-11-12 11:51:47.05634
81832,r,3,-9999,2022-11-12 11:51:47.042461
81833,b,3,-9999,2022-11-12 11:57:36.326346
81833,r,3,-9999,2022-11-12 11:57:36.384111
81834,b,3,-9999,2022-11-12 12:03:25.537515
81834,r,3,-9999,2022-11-12 12:03:25.488996
81835,b,3,-9999,2022-11-12 12:09:14.790068
81835,r,3,-9999,2022-11-12 12:09:14.812808
81836,b,3,-9999,2022-11-12 12:15:03.985985
81836,r,3,-9999,2022-11-12 12:15:03.890903
81837,b,3,-9999,2022-11-12 12:20:53.090482
81837,r,3,-9999,2022-11-12 12:20:53.020938
81838,b,3,-9999,2022-11-12 12:26:42.14969
81838,r,3,-9999,2022-11-12 12:26:42.115683
81839,b,3,-9999,2022-11-12 12:32:31.610856
81839,r,3,-9999,2022-11-12 12:32:31.550879
81840,b,3,-9999,2022-11-12 12:38:20.8603
81840,r,3,-9999,2022-11-12 12:38:20.835506
81841,b,3,-9999,2022-11-12 12:44:10.629838
81841,r,3,-9999,2022-11-12 12:44:10.605271
81842,b,3,-9999,2022-11-12 12:50:00.084318
81842,r,3,-9999,2022-11-12 12:50:00.072661
81843,b,3,-9999,2022-11-12 12:55:49.169844
81843,r,3,-9999,2022-11-12 12:55:49.068619
81844,b,3,-9999,2022-11-12 13:01:38.02231
81844,r,3,-9999,2022-11-12 13:01:38.053662
81845,b,3,-9999,2022-11-12 13:07:26.997536
81845,r,3,-9999,2022-11-12 13:07:27.06442
81846,b,3,-9999,2022-11-12 13:13:16.166715
81846,r,3,-9999,2022-11-12 13:13:16.123168
81847,b,3,-9999,2022-11-12 13:19:07.989625
81847,r,3,-9999,2022-11-12 13:19:07.940304
81848,b,3,-9999,2022-11-12 13:19:57.131515
81848,r,3,-9999,2022-11-12 13:19:57.071161
81849,b,3,-9999,2022-11-12 13:20:46.298963
81849,r,3,-9999,2022-11-12 13:20:46.303249
81850,b,3,-9999,2022-11-12 13:21:35.464981
81850,r,3,-9999,2022-11-12 13:21:35.434329
81851,b,3,-9999,2022-11-12 13:22:24.529153
81851,r,3,-9999,2022-11-12 13:22:24.471618
81852,b,3,-9999,2022-11-12 13:23:13.492728
81852,r,3,-9999,2022-11-12 13:23:13.506595
81853,b,3,-9999,2022-11-12 13:24:02.754688
81853,r,3,-9999,2022-11-12 13:24:02.741259
81854,b,3,-9999,2022-11-12 13:24:51.914378
81854,r,3,-9999,2022-11-12 13:24:51.880227
81855,b,3,-9999,2022-11-12 13:25:41.081233
81855,r,3,-9999,2022-11-12 13:25:41.020353
81856,b,3,-9999,2022-11-12 13:26:30.246718
81856,r,3,-9999,2022-11-12 13:26:30.160595
81857,b,3,-9999,2022-11-12 13:27:19.216648
81857,r,3,-9999,2022-11-12 13:27:19.20393
81858,b,3,-9999,2022-11-12 13:28:08.28364
81858,r,3,-9999,2022-11-12 13:28:08.344956
81859,b,3,-9999,2022-11-12 13:28:57.548517
81859,r,3,-9999,2022-11-12 13:28:57.582019
81860,b,3,-9999,2022-11-12 13:29:47.221378
81860,r,3,-9999,2022-11-12 13:29:47.216143
81861,b,3,-9999,2022-11-12 13:30:36.396322
81861,r,3,-9999,2022-11-12 13:30:36.350623
81862,b,3,-9999,2022-11-13 09:45:49.637845
81862,r,3,-9999,2022-11-13 09:45:49.637845
81863,r,3,-9999,2022-11-13 10:06:01.377621
81864,r,3,-9999,2022-11-13 10:08:30.903829
81865,r,3,-9999,2022-11-13 10:12:04.457243
81866,b,1,-9999,2022-11-13 16:10:36.959679
81867,b,3,-9999,2022-11-13 23:58:46.750323
81867,r,3,-9999,2022-11-13 23:58:46.750323
81868,b,3,-9999,2022-11-14 00:05:19.489687
81868,r,3,-9999,2022-11-14 00:05:19.489687
81869,b,3,-9999,2022-11-14 00:06:20.642089
81869,r,3,-9999,2022-11-14 00:06:20.642089
81870,b,3,-9999,2022-11-14 00:15:32.128268
81870,r,3,-9999,2022-11-14 00:15:32.128268
81871,b,3,-9999,2022-11-14 00:21:09.575089
81871,r,3,-9999,2022-11-14 00:21:09.575089
81872,r,3,-9999,2022-11-14 00:22:47.946448
81873,b,3,-9999,2022-11-14 00:23:44.45033
81874,b,3,-9999,2022-11-14 00:31:28.4061
81874,r,3,-9999,2022-11-14 00:31:28.4061
81875,b,1,-9999,2022-11-14 03:15:23.494713
81876,b,1,-9999,2022-11-14 03:46:41.629708
81877,r,1,-9999,2022-11-14 04:00:22.393625
81877,b,1,-9999,2022-11-14 04:00:22.491096
81878,r,3,-9999,2022-11-14 04:05:55.382309
81878,b,3,-9999,2022-11-14 04:05:54.686069
81878,r,1,-9999,2022-11-14 04:06:00.791803
81878,b,1,-9999,2022-11-14 04:06:00.790171
81879,r,3,-9999,2022-11-14 04:37:31.000422
81880,b,3,-9999,2022-11-14 04:38:30.463589
81881,r,3,-9999,2022-11-14 04:39:44.056212
81882,b,3,-9999,2022-11-14 04:41:25.593315
81886,b,3,-9999,2022-11-14 04:45:30.48296
81886,r,3,-9999,2022-11-14 04:45:30.457098
81887,b,3,-9999,2022-11-14 04:51:19.485803
81887,r,3,-9999,2022-11-14 04:51:19.452753
81888,b,3,-9999,2022-11-14 04:57:08.706994
81888,r,3,-9999,2022-11-14 04:57:08.67774
81889,b,3,-9999,2022-11-14 05:02:57.966372
81889,r,3,-9999,2022-11-14 05:02:57.874483
81890,b,3,-9999,2022-11-14 05:08:47.050339
81890,r,3,-9999,2022-11-14 05:08:46.991139
81891,b,3,-9999,2022-11-14 05:14:36.008013
81891,r,3,-9999,2022-11-14 05:14:35.950322
81892,b,3,-9999,2022-11-14 05:20:24.989053
81892,r,3,-9999,2022-11-14 05:20:24.945823
81893,b,3,-9999,2022-11-14 05:26:14.188004
81893,r,3,-9999,2022-11-14 05:26:14.24933
81894,b,3,-9999,2022-11-14 05:32:03.313598
81894,r,3,-9999,2022-11-14 05:32:03.221148
81895,b,3,-9999,2022-11-14 05:37:52.339825
81895,r,3,-9999,2022-11-14 05:37:52.431512
81896,b,3,-9999,2022-11-14 05:43:41.623308
81896,r,3,-9999,2022-11-14 05:43:41.640794
81897,b,3,-9999,2022-11-14 05:49:30.863679
81897,r,3,-9999,2022-11-14 05:49:30.953467
81898,b,3,-9999,2022-11-14 05:55:20.12183
81898,r,3,-9999,2022-11-14 05:55:20.0298
81899,b,3,-9999,2022-11-14 06:01:09.376524
81899,r,3,-9999,2022-11-14 06:01:09.250811
81900,b,3,-9999,2022-11-14 06:06:58.376815
81900,r,3,-9999,2022-11-14 06:06:58.32222
81901,b,3,-9999,2022-11-14 06:12:49.938982
81901,r,3,-9999,2022-11-14 06:12:50.04318
81902,b,3,-9999,2022-11-14 06:13:39.008819
81902,r,3,-9999,2022-11-14 06:13:38.975198
81903,b,3,-9999,2022-11-14 06:14:28.278547
81903,r,3,-9999,2022-11-14 06:14:28.211358
81904,b,3,-9999,2022-11-14 06:15:17.344476
81904,r,3,-9999,2022-11-14 06:15:17.356251
81905,b,3,-9999,2022-11-14 06:16:06.613774
81905,r,3,-9999,2022-11-14 06:16:06.591707
81906,b,3,-9999,2022-11-14 06:16:55.882562
81906,r,3,-9999,2022-11-14 06:16:55.821286
81907,b,3,-9999,2022-11-14 06:17:45.257747
81907,r,3,-9999,2022-11-14 06:17:45.25322
81908,b,3,-9999,2022-11-14 06:18:34.434141
81908,r,3,-9999,2022-11-14 06:18:34.483907
81909,b,3,-9999,2022-11-14 06:19:23.800763
81909,r,3,-9999,2022-11-14 06:19:23.816025
81910,b,3,-9999,2022-11-14 06:20:13.077751
81910,r,3,-9999,2022-11-14 06:20:13.051414
81911,b,3,-9999,2022-11-14 06:21:02.254664
81911,r,3,-9999,2022-11-14 06:21:02.280521
81912,b,3,-9999,2022-11-14 06:21:51.434058
81912,r,3,-9999,2022-11-14 06:21:51.413327
81913,b,3,-9999,2022-11-14 06:22:40.709849
81913,r,3,-9999,2022-11-14 06:22:40.745578
81914,b,3,-9999,2022-11-14 06:23:30.090176
81914,r,3,-9999,2022-11-14 06:23:30.079678
81915,b,3,-9999,2022-11-14 06:24:19.364981
81915,r,3,-9999,2022-11-14 06:24:19.312552
81916,r,3,-9999,2022-11-14 17:20:13.105294
81916,b,3,-9999,2022-11-14 17:20:13.011202
81916,r,1,-9999,2022-11-14 17:20:19.322301
81916,b,1,-9999,2022-11-14 17:20:19.369672
81917,r,3,-9999,2022-11-14 17:21:08.71548
81917,b,3,-9999,2022-11-14 17:21:08.686361
81917,r,1,-9999,2022-11-14 17:21:14.921663
81917,b,1,-9999,2022-11-14 17:21:14.873417
81918,r,3,-9999,2022-11-14 17:22:04.020996
81918,b,3,-9999,2022-11-14 17:22:04.063953
81918,r,1,-9999,2022-11-14 17:22:10.247767
81918,b,1,-9999,2022-11-14 17:22:10.189856
81919,r,3,-9999,2022-11-14 17:22:59.320427
81919,b,3,-9999,2022-11-14 17:22:59.435557
81919,r,1,-9999,2022-11-14 17:23:05.507545
81919,b,1,-9999,2022-11-14 17:23:05.505918
81920,r,3,-9999,2022-11-14 17:23:54.761836
81920,b,3,-9999,2022-11-14 17:23:54.712223
81920,r,1,-9999,2022-11-14 17:24:00.870058
