visit,taiObs,dataType,scale,rate
39613,2022-05-25T03:55:21.226,FLAT,6.4,6.326
39454,2022-05-25T01:12:48.525,FLAT,7.6,7.57
38598,2022-05-20T09:11:32.306,COMPARISON,21.1,3.244
39383,2022-05-25T00:04:09.157,FLAT,13.8,6.9
38670,2022-05-20T11:11:07.628,COMPARISON,7.3,3.625
38311,2022-05-20T04:02:32.540,FLAT,12.0,4.79
38988,2022-05-24T14:22:27.563,COMPARISON,2.9,2.87
39227,2022-05-24T20:11:11.930,FLAT,12.4,6.2
39044,2022-05-24T17:06:20.781,COMPARISON,38.7,4.839
39684,2022-05-25T05:03:57.357,FLAT,11.1,5.513
38744,2022-05-20T12:44:15.260,FLAT,13.8,5.388
38193,2022-05-20T02:03:55.741,FLAT,13.8,5.785
39523,2022-05-25T02:20:22.061,COMPARISON,10.9,5.442
38528,2022-05-20T07:40:31.057,FLAT,11.2,4.509
38384,2022-05-20T05:15:51.487,FLAT,11.4,4.633
38240,2022-05-20T02:51:11.267,FLAT,13.2,5.307
38456,2022-05-20T06:28:12.267,FLAT,11.9,4.868
39299,2022-05-24T22:37:07.509,COMPARISON,19.4,4.857
38837,2022-05-24T10:25:31.070,COMPARISON,4.9,2.426
39156,2022-05-24T19:02:34.085,FLAT,11.4,5.666
39614,2022-05-25T03:56:17.898,FLAT,6.2,6.184
39455,2022-05-25T01:13:45.788,FLAT,14.3,7.132
38599,2022-05-20T09:12:36.207,COMPARISON,21.7,3.39
39384,2022-05-25T00:05:07.022,FLAT,13.2,6.594
38671,2022-05-20T11:12:08.231,COMPARISON,7.1,3.554
38312,2022-05-20T04:03:32.610,FLAT,11.6,4.674
38989,2022-05-24T14:23:24.024,COMPARISON,2.9,2.836
39228,2022-05-24T20:12:09.610,FLAT,12.6,6.278
39045,2022-05-24T17:07:39.288,COMPARISON,4.9,4.948
38745,2022-05-20T12:45:17.952,FLAT,13.2,5.29
39685,2022-05-25T05:04:57.312,FLAT,6.0,5.962
38194,2022-05-20T02:04:58.530,FLAT,13.1,5.208
39524,2022-05-25T02:21:22.551,COMPARISON,44.4,5.552
38529,2022-05-20T07:41:31.054,FLAT,11.1,4.473
38385,2022-05-20T05:16:51.475,FLAT,11.3,4.531
38241,2022-05-20T02:52:11.248,FLAT,12.8,5.121
38457,2022-05-20T06:29:12.451,FLAT,11.6,4.732
39300,2022-05-24T22:38:24.969,COMPARISON,200.0,5.0
38838,2022-05-24T10:26:31.834,COMPARISON,4.7,2.361
39615,2022-05-25T03:57:15.365,FLAT,11.8,5.904
39157,2022-05-24T19:03:33.942,FLAT,6.0,5.933
39385,2022-05-25T00:06:06.881,FLAT,6.9,6.817
39456,2022-05-25T01:14:43.845,FLAT,14.9,7.451
38600,2022-05-20T09:13:40.311,COMPARISON,21.0,3.252
38672,2022-05-20T11:13:08.725,COMPARISON,7.1,3.541
38313,2022-05-20T04:04:32.584,FLAT,12.0,4.795
38990,2022-05-24T14:24:20.485,COMPARISON,3.0,2.951
39229,2022-05-24T20:13:09.778,FLAT,6.7,6.636
38746,2022-05-20T12:46:18.151,FLAT,13.5,5.434
39046,2022-05-24T17:08:38.449,COMPARISON,5.0,4.98
39686,2022-05-25T05:05:54.079,FLAT,5.8,5.75
39525,2022-05-25T02:22:38.694,COMPARISON,6.1,6.021
38195,2022-05-20T02:05:58.925,FLAT,13.2,5.405
38530,2022-05-20T07:42:33.636,FLAT,11.2,4.526
38242,2022-05-20T02:53:13.829,FLAT,13.3,5.398
38386,2022-05-20T05:17:54.169,FLAT,11.1,4.48
38458,2022-05-20T06:30:15.233,FLAT,10.7,4.281
39301,2022-05-24T22:39:43.529,COMPARISON,5.1,5.037
38839,2022-05-24T10:27:32.592,COMPARISON,4.9,2.431
39386,2022-05-25T00:07:03.661,FLAT,6.8,6.771
39158,2022-05-24T19:04:30.614,FLAT,6.2,6.157
39616,2022-05-25T03:58:13.036,FLAT,12.4,6.208
39457,2022-05-25T01:15:43.805,FLAT,8.0,7.942
38601,2022-05-20T09:14:44.311,COMPARISON,21.4,3.293
38673,2022-05-20T11:14:09.018,COMPARISON,6.9,3.423
38314,2022-05-20T04:05:35.258,FLAT,12.0,4.822
38991,2022-05-24T14:25:19.647,COMPARISON,2.9,2.929
39230,2022-05-24T20:14:06.548,FLAT,7.2,7.119
38747,2022-05-20T12:47:20.945,FLAT,13.2,5.343
39047,2022-05-24T17:09:37.607,COMPARISON,5.1,5.087
39687,2022-05-25T05:06:51.440,FLAT,11.1,5.523
39526,2022-05-25T02:23:37.774,COMPARISON,6.0,5.931
38531,2022-05-20T07:43:33.626,FLAT,11.4,4.576
38387,2022-05-20T05:18:54.464,FLAT,11.7,4.613
38243,2022-05-20T02:54:13.817,FLAT,13.5,5.265
39726,2022-05-25T05:44:33.763,FLAT,5.9,5.883
38459,2022-05-20T06:31:15.222,FLAT,10.9,4.369
38840,2022-05-24T10:28:33.356,COMPARISON,4.9,2.422
39302,2022-05-24T22:40:40.495,COMPARISON,9.4,4.713
39387,2022-05-25T00:08:00.937,FLAT,13.5,6.727
39159,2022-05-24T19:05:28.085,FLAT,11.8,5.901
39617,2022-05-25T03:59:12.994,FLAT,6.3,6.298
39458,2022-05-25T01:16:40.672,FLAT,7.9,7.831
38602,2022-05-20T09:15:48.309,COMPARISON,22.0,3.384
38674,2022-05-20T11:15:38.117,COMPARISON,7.1,3.555
38315,2022-05-20T04:06:35.237,FLAT,11.7,4.736
38992,2022-05-24T14:26:16.110,COMPARISON,2.8,2.8
39231,2022-05-24T20:15:03.918,FLAT,12.7,6.349
38748,2022-05-20T12:48:20.936,FLAT,12.9,5.175
39048,2022-05-24T17:10:36.774,COMPARISON,5.2,5.177
39688,2022-05-25T05:07:49.296,FLAT,11.1,5.549
39527,2022-05-25T02:24:36.852,COMPARISON,5.8,5.767
38532,2022-05-20T07:44:33.723,FLAT,11.2,4.523
38388,2022-05-20T05:19:54.760,FLAT,11.6,4.673
38244,2022-05-20T02:55:13.901,FLAT,12.9,5.191
39727,2022-05-25T05:45:31.024,FLAT,11.7,5.852
38460,2022-05-20T06:32:15.210,FLAT,11.1,4.481
38841,2022-05-24T10:29:34.118,COMPARISON,4.9,2.461
39388,2022-05-25T00:08:58.909,FLAT,12.8,6.404
39303,2022-05-24T22:41:38.954,COMPARISON,18.4,4.595
39160,2022-05-24T19:06:25.952,FLAT,11.4,5.691
39459,2022-05-25T01:17:37.945,FLAT,13.9,6.955
39618,2022-05-25T04:00:09.864,FLAT,6.2,6.155
38603,2022-05-20T09:16:52.303,COMPARISON,21.6,3.342
38675,2022-05-20T11:16:38.509,COMPARISON,7.2,3.573
38316,2022-05-20T04:07:35.211,FLAT,11.7,4.669
38993,2022-05-24T14:27:12.572,COMPARISON,2.7,2.676
38749,2022-05-20T12:49:23.728,FLAT,12.9,5.417
39232,2022-05-24T20:16:01.589,FLAT,12.9,6.425
39689,2022-05-25T05:08:49.354,FLAT,6.0,5.969
39049,2022-05-24T17:11:50.200,COMPARISON,9.2,4.586
39528,2022-05-25T02:25:36.132,COMPARISON,6.0,5.921
38533,2022-05-20T07:45:33.717,FLAT,10.8,4.38
38245,2022-05-20T02:56:13.887,FLAT,13.1,5.299
39728,2022-05-25T05:46:28.886,FLAT,11.6,5.81
38389,2022-05-20T05:20:54.854,FLAT,11.5,4.671
38461,2022-05-20T06:33:15.199,FLAT,11.1,4.481
39389,2022-05-25T00:09:58.979,FLAT,6.8,6.785
38862,2022-05-24T11:40:05.525,COMPARISON,5.0,2.509
39460,2022-05-25T01:18:35.714,FLAT,13.7,6.848
39304,2022-05-24T22:42:56.617,COMPARISON,200.3,5.006
39619,2022-05-25T04:01:07.044,FLAT,12.9,6.428
39161,2022-05-24T19:07:26.019,FLAT,5.9,5.906
38604,2022-05-20T09:17:56.305,COMPARISON,22.1,3.412
38676,2022-05-20T11:17:38.907,COMPARISON,7.2,3.571
38317,2022-05-20T04:08:35.186,FLAT,11.6,4.629
38994,2022-05-24T14:28:09.030,COMPARISON,2.8,2.759
38750,2022-05-20T12:50:23.724,FLAT,13.1,5.508
39233,2022-05-24T20:17:01.461,FLAT,6.7,6.707
39690,2022-05-25T05:09:46.219,FLAT,5.8,5.723
39529,2022-05-25T02:26:49.976,COMPARISON,10.9,5.445
39050,2022-05-24T17:12:50.254,COMPARISON,9.4,4.695
38534,2022-05-20T07:46:33.626,FLAT,11.0,4.448
38390,2022-05-20T05:21:54.945,FLAT,11.3,4.658
38246,2022-05-20T02:57:13.875,FLAT,13.5,5.501
39729,2022-05-25T05:47:28.949,FLAT,5.9,5.858
38462,2022-05-20T06:34:15.189,FLAT,11.2,4.525
39390,2022-05-25T00:10:55.858,FLAT,7.1,7.088
38863,2022-05-24T11:41:06.396,COMPARISON,5.0,2.472
39461,2022-05-25T01:19:35.683,FLAT,7.3,7.282
39620,2022-05-25T04:02:04.917,FLAT,12.5,6.245
39305,2022-05-24T22:44:15.280,COMPARISON,5.0,5.012
39162,2022-05-24T19:08:23.083,FLAT,6.1,6.085
38605,2022-05-20T09:19:00.307,COMPARISON,21.8,3.338
38677,2022-05-20T11:18:39.302,COMPARISON,7.2,3.615
38318,2022-05-20T04:09:35.157,FLAT,11.5,4.614
38995,2022-05-24T14:29:05.498,COMPARISON,2.8,2.806
38751,2022-05-20T12:51:26.511,FLAT,13.5,5.434
39530,2022-05-25T02:27:50.157,COMPARISON,10.7,5.327
39691,2022-05-25T05:10:43.478,FLAT,11.2,5.563
39234,2022-05-24T20:17:58.427,FLAT,7.0,7.013
39051,2022-05-24T17:13:50.306,COMPARISON,9.3,4.645
38535,2022-05-20T07:47:33.630,FLAT,10.9,4.373
38247,2022-05-20T02:58:13.856,FLAT,13.3,5.367
39730,2022-05-25T05:48:25.917,FLAT,5.8,5.76
38391,2022-05-20T05:22:54.933,FLAT,11.9,4.792
39391,2022-05-25T00:11:53.131,FLAT,13.7,6.825
38463,2022-05-20T06:35:15.175,FLAT,11.3,4.538
38864,2022-05-24T11:42:07.164,COMPARISON,5.1,2.52
39462,2022-05-25T01:20:32.359,FLAT,7.9,7.828
39621,2022-05-25T04:03:04.789,FLAT,6.9,6.873
39306,2022-05-24T22:45:12.339,COMPARISON,10.0,4.968
39163,2022-05-24T19:09:20.447,FLAT,11.5,5.747
38606,2022-05-20T09:20:04.317,COMPARISON,22.1,3.338
38678,2022-05-20T11:20:10.481,COMPARISON,4.1,4.057
38319,2022-05-20T04:10:35.130,FLAT,11.5,4.642
38996,2022-05-24T14:30:02.066,COMPARISON,3.0,2.985
38752,2022-05-20T12:52:26.601,FLAT,13.0,5.264
39531,2022-05-25T02:28:50.448,COMPARISON,10.9,5.45
39692,2022-05-25T05:11:41.130,FLAT,11.5,5.757
39235,2022-05-24T20:18:55.894,FLAT,13.1,6.531
39052,2022-05-24T17:14:50.558,COMPARISON,9.3,4.62
38536,2022-05-20T07:48:33.630,FLAT,11.0,4.437
38248,2022-05-20T02:59:13.828,FLAT,13.9,4.92
38392,2022-05-20T05:23:55.022,FLAT,11.7,4.726
39731,2022-05-25T05:49:23.181,FLAT,11.5,5.722
39392,2022-05-25T00:12:50.902,FLAT,13.6,6.764
38464,2022-05-20T06:36:15.171,FLAT,11.0,4.48
38865,2022-05-24T11:43:07.934,COMPARISON,5.0,2.515
39463,2022-05-25T01:21:29.723,FLAT,14.2,7.094
39622,2022-05-25T04:04:01.671,FLAT,6.9,6.887
39164,2022-05-24T19:10:18.218,FLAT,11.5,5.715
38607,2022-05-20T09:21:08.725,COMPARISON,21.6,3.344
39307,2022-05-24T22:46:10.994,COMPARISON,18.4,4.608
38679,2022-05-20T11:21:08.175,COMPARISON,7.7,3.849
38320,2022-05-20T04:11:35.097,FLAT,11.5,4.628
38753,2022-05-20T12:53:29.294,FLAT,12.7,5.136
38997,2022-05-24T14:31:01.127,COMPARISON,2.9,2.851
39532,2022-05-25T02:29:50.630,COMPARISON,10.7,5.332
39693,2022-05-25T05:12:41.074,FLAT,5.6,5.614
39236,2022-05-24T20:19:53.663,FLAT,13.3,6.648
39065,2022-05-24T17:28:33.610,COMPARISON,5.3,5.249
38537,2022-05-20T07:49:33.633,FLAT,10.7,4.302
38249,2022-05-20T03:00:14.304,FLAT,12.7,5.136
38393,2022-05-20T05:24:55.207,FLAT,11.5,4.648
39732,2022-05-25T05:50:20.847,FLAT,11.9,5.945
39393,2022-05-25T00:13:50.766,FLAT,7.1,7.047
38465,2022-05-20T06:37:15.156,FLAT,11.0,4.494
38866,2022-05-24T11:44:08.700,COMPARISON,5.1,2.552
39464,2022-05-25T01:22:27.487,FLAT,14.3,7.121
39623,2022-05-25T04:04:58.942,FLAT,12.8,6.363
39165,2022-05-24T19:11:18.085,FLAT,6.0,6.014
38608,2022-05-20T09:22:12.625,COMPARISON,21.7,3.335
39308,2022-05-24T22:47:28.441,COMPARISON,204.6,5.115
38680,2022-05-20T11:22:08.978,COMPARISON,27.6,3.449
38321,2022-05-20T04:12:35.074,FLAT,12.1,4.903
38754,2022-05-20T12:54:29.292,FLAT,12.9,5.188
38998,2022-05-24T14:31:57.801,COMPARISON,2.8,2.789
39545,2022-05-25T02:43:32.958,COMPARISON,6.3,6.313
39694,2022-05-25T05:13:37.825,FLAT,5.9,5.849
39237,2022-05-24T20:20:53.827,FLAT,6.9,6.903
39066,2022-05-24T17:29:30.575,COMPARISON,9.7,4.82
38538,2022-05-20T08:08:16.329,COMPARISON,12.1,3.359
39733,2022-05-25T05:51:20.903,FLAT,5.9,5.882
38394,2022-05-20T05:25:55.288,FLAT,11.4,4.638
38250,2022-05-20T03:01:14.486,FLAT,13.1,5.106
39394,2022-05-25T00:14:47.537,FLAT,7.7,7.616
38466,2022-05-20T06:38:15.144,FLAT,11.0,4.372
38867,2022-05-24T11:45:09.458,COMPARISON,5.1,2.557
39465,2022-05-25T01:23:27.340,FLAT,8.0,7.953
39624,2022-05-25T04:05:56.803,FLAT,12.2,6.097
39166,2022-05-24T19:12:14.754,FLAT,6.0,5.974
38609,2022-05-20T09:23:16.720,COMPARISON,21.9,3.353
39309,2022-05-24T22:48:47.188,COMPARISON,5.5,5.428
38681,2022-05-20T11:23:12.051,COMPARISON,3.5,3.486
38322,2022-05-20T04:13:35.041,FLAT,11.8,4.749
38755,2022-05-20T12:55:31.990,FLAT,13.1,5.219
38999,2022-05-24T14:32:54.678,COMPARISON,2.9,2.868
39546,2022-05-25T02:44:30.142,COMPARISON,10.7,5.326
39695,2022-05-25T05:14:35.268,FLAT,11.3,5.636
39238,2022-05-24T20:21:50.598,FLAT,7.0,6.975
39067,2022-05-24T17:30:30.426,COMPARISON,5.0,5.018
38539,2022-05-20T08:09:17.414,COMPARISON,11.8,3.345
38395,2022-05-20T05:26:55.374,FLAT,11.4,4.625
39734,2022-05-25T05:52:17.874,FLAT,5.8,5.82
38251,2022-05-20T03:02:14.870,FLAT,13.1,5.299
39395,2022-05-25T00:15:45.017,FLAT,13.5,6.725
38467,2022-05-20T06:39:15.235,FLAT,11.4,4.615
38868,2022-05-24T11:46:10.221,COMPARISON,5.3,2.627
39466,2022-05-25T01:24:24.207,FLAT,8.0,7.979
39625,2022-05-25T04:06:56.852,FLAT,6.3,6.289
39167,2022-05-24T19:13:12.131,FLAT,11.9,5.934
38610,2022-05-20T09:24:31.017,COMPARISON,21.5,3.322
39310,2022-05-24T22:49:44.240,COMPARISON,9.7,4.826
38682,2022-05-20T11:24:09.540,COMPARISON,6.6,3.308
38323,2022-05-20T04:14:35.017,FLAT,11.7,4.704
38756,2022-05-20T12:56:31.985,FLAT,13.5,5.448
39547,2022-05-25T02:45:29.710,COMPARISON,5.9,5.862
39000,2022-05-24T14:33:51.251,COMPARISON,2.9,2.912
39696,2022-05-25T05:15:33.213,FLAT,11.2,5.58
39239,2022-05-24T20:22:48.069,FLAT,13.0,6.49
38540,2022-05-20T08:10:18.507,COMPARISON,12.0,3.647
38396,2022-05-20T05:27:55.452,FLAT,11.3,4.599
39068,2022-05-24T17:31:27.588,COMPARISON,9.2,4.584
39735,2022-05-25T05:53:15.038,FLAT,11.4,5.671
38252,2022-05-20T03:03:15.655,FLAT,12.7,5.11
39396,2022-05-25T00:16:42.991,FLAT,13.6,6.801
38468,2022-05-20T06:40:15.227,FLAT,11.3,4.537
38869,2022-05-24T11:47:12.471,COMPARISON,5.3,2.655
39467,2022-05-25T01:25:21.587,FLAT,14.2,7.096
39626,2022-05-25T04:07:53.617,FLAT,6.4,6.354
39168,2022-05-24T19:14:09.905,FLAT,12.0,5.965
38611,2022-05-20T09:25:34.823,COMPARISON,21.4,3.314
39311,2022-05-24T22:50:42.698,COMPARISON,19.6,4.905
38683,2022-05-20T11:25:10.434,COMPARISON,25.2,3.151
38757,2022-05-20T12:57:34.484,FLAT,13.9,5.597
38324,2022-05-20T04:15:34.991,FLAT,11.7,4.726
39548,2022-05-25T02:46:26.678,COMPARISON,10.9,5.445
39001,2022-05-24T14:34:48.022,COMPARISON,2.8,2.815
39697,2022-05-25T05:16:33.353,FLAT,5.8,5.75
39240,2022-05-24T20:23:45.837,FLAT,13.3,6.644
38541,2022-05-20T08:11:19.594,COMPARISON,11.7,3.307
38397,2022-05-20T05:28:55.543,FLAT,11.4,4.606
39736,2022-05-25T05:54:12.905,FLAT,12.0,6.001
39069,2022-05-24T17:32:27.251,COMPARISON,5.1,5.066
38253,2022-05-20T03:04:15.832,FLAT,12.6,5.071
39397,2022-05-25T00:17:42.961,FLAT,7.2,7.212
38469,2022-05-20T06:41:15.225,FLAT,11.3,4.584
38870,2022-05-24T11:48:13.322,COMPARISON,5.4,2.681
39468,2022-05-25T01:26:19.361,FLAT,14.8,7.378
39627,2022-05-25T04:08:50.886,FLAT,12.1,6.051
39169,2022-05-24T19:15:09.777,FLAT,6.5,6.472
38612,2022-05-20T09:26:39.227,COMPARISON,21.9,3.378
39312,2022-05-24T22:52:00.151,COMPARISON,212.8,5.32
38684,2022-05-20T11:26:13.325,COMPARISON,3.5,3.483
38758,2022-05-20T12:58:34.589,FLAT,14.2,5.772
38325,2022-05-20T04:16:34.961,FLAT,11.7,4.713
39549,2022-05-25T02:47:26.344,COMPARISON,5.9,5.908
39002,2022-05-24T14:35:44.483,COMPARISON,3.0,2.936
39241,2022-05-24T20:24:45.900,FLAT,7.0,6.969
39698,2022-05-25T05:17:30.111,FLAT,6.0,5.924
38542,2022-05-20T08:12:20.788,COMPARISON,11.9,3.448
38398,2022-05-20T05:29:58.435,FLAT,11.5,4.61
38254,2022-05-20T03:05:18.714,FLAT,12.6,5.094
39737,2022-05-25T05:55:12.965,FLAT,5.8,5.795
39070,2022-05-24T17:33:24.217,COMPARISON,9.0,4.497
39398,2022-05-25T00:18:39.743,FLAT,6.9,6.842
38470,2022-05-20T06:42:17.827,FLAT,11.5,4.635
38871,2022-05-24T11:49:14.283,COMPARISON,5.2,2.579
39469,2022-05-25T01:27:19.225,FLAT,7.3,7.258
39628,2022-05-25T04:09:48.652,FLAT,12.9,6.439
39170,2022-05-24T19:16:06.652,FLAT,6.2,6.135
38613,2022-05-20T09:27:43.229,COMPARISON,22.1,3.388
39321,2022-05-24T23:02:33.426,COMPARISON,5.7,5.626
38685,2022-05-20T11:27:10.720,COMPARISON,6.4,3.21
38326,2022-05-20T04:17:37.627,FLAT,12.1,4.726
38759,2022-05-20T12:59:37.391,FLAT,13.4,5.193
39550,2022-05-25T02:48:23.316,COMPARISON,10.8,5.364
39699,2022-05-25T05:18:27.365,FLAT,11.6,5.799
39242,2022-05-24T20:25:42.766,FLAT,7.1,7.037
38543,2022-05-20T08:13:21.785,COMPARISON,12.1,3.401
38399,2022-05-20T05:30:58.431,FLAT,11.1,4.427
38255,2022-05-20T03:06:18.695,FLAT,12.1,4.918
39738,2022-05-25T05:56:09.631,FLAT,6.2,6.154
39071,2022-05-24T17:34:23.785,COMPARISON,5.0,4.977
39399,2022-05-25T00:19:37.121,FLAT,12.6,6.304
38872,2022-05-24T11:50:15.132,COMPARISON,5.4,2.686
38471,2022-05-20T06:43:18.013,FLAT,11.4,4.624
39470,2022-05-25T01:28:15.995,FLAT,7.5,7.47
39629,2022-05-25T04:10:48.814,FLAT,7.8,7.706
38614,2022-05-20T09:28:47.230,COMPARISON,21.8,3.361
39171,2022-05-24T19:17:04.025,FLAT,11.9,5.947
39322,2022-05-24T23:03:30.003,COMPARISON,5.5,5.46
38686,2022-05-20T11:28:11.808,COMPARISON,25.3,3.159
38327,2022-05-20T04:18:37.697,FLAT,11.6,4.705
38760,2022-05-20T13:00:37.586,FLAT,12.9,5.166
39551,2022-05-25T02:49:22.882,COMPARISON,6.1,6.032
39700,2022-05-25T05:19:25.217,FLAT,11.1,5.554
39243,2022-05-24T20:26:40.226,FLAT,13.6,6.806
38544,2022-05-20T08:14:22.782,COMPARISON,11.5,3.248
38400,2022-05-20T05:31:58.426,FLAT,11.4,4.652
39072,2022-05-24T17:35:20.758,COMPARISON,9.3,4.65
38256,2022-05-20T03:07:18.776,FLAT,12.3,4.954
39739,2022-05-25T05:57:06.902,FLAT,11.1,5.558
39400,2022-05-25T00:20:34.896,FLAT,12.7,6.347
38873,2022-05-24T11:51:15.974,COMPARISON,5.4,2.674
39471,2022-05-25T01:29:13.565,FLAT,14.0,7.0
39630,2022-05-25T04:11:45.883,FLAT,6.8,6.8
38472,2022-05-20T06:44:18.001,FLAT,11.1,4.481
39172,2022-05-24T19:18:01.790,FLAT,12.0,5.966
38615,2022-05-20T09:29:51.230,COMPARISON,21.6,3.444
39323,2022-05-24T23:04:29.181,COMPARISON,5.5,5.476
38687,2022-05-20T11:29:15.007,COMPARISON,3.5,3.49
38328,2022-05-20T04:19:37.761,FLAT,11.5,4.655
38761,2022-05-20T13:01:40.473,FLAT,13.5,5.225
39552,2022-05-25T02:50:19.959,COMPARISON,10.8,5.4
39701,2022-05-25T05:20:25.164,FLAT,5.7,5.673
39244,2022-05-24T20:27:37.994,FLAT,13.4,6.694
38545,2022-05-20T08:15:23.890,COMPARISON,11.6,3.276
38401,2022-05-20T05:32:58.421,FLAT,11.2,4.479
39740,2022-05-25T05:58:04.676,FLAT,11.1,5.551
38257,2022-05-20T03:08:18.758,FLAT,11.9,4.755
39073,2022-05-24T17:36:34.279,COMPARISON,5.1,5.077
39401,2022-05-25T00:21:34.760,FLAT,7.2,7.145
38874,2022-05-24T11:52:16.718,COMPARISON,5.4,2.686
39472,2022-05-25T01:30:11.338,FLAT,14.4,7.189
39631,2022-05-25T04:12:43.161,FLAT,12.8,6.368
38473,2022-05-20T06:45:17.986,FLAT,11.5,4.695
39173,2022-05-24T19:19:01.649,FLAT,6.6,6.57
38616,2022-05-20T09:30:55.326,COMPARISON,22.0,3.395
39324,2022-05-24T23:05:25.762,COMPARISON,5.5,5.46
38688,2022-05-20T11:30:12.394,COMPARISON,6.3,3.15
38762,2022-05-20T13:02:40.966,FLAT,13.0,5.184
38329,2022-05-20T04:20:37.726,FLAT,11.5,4.513
39553,2022-05-25T02:51:33.191,COMPARISON,5.7,5.655
39702,2022-05-25T05:21:22.024,FLAT,6.1,6.034
39245,2022-05-24T20:28:38.056,FLAT,7.2,7.132
38546,2022-05-20T08:16:24.884,COMPARISON,11.3,3.244
38402,2022-05-20T05:33:58.419,FLAT,11.2,4.506
39741,2022-05-25T05:59:04.738,FLAT,5.7,5.629
38258,2022-05-20T03:09:18.740,FLAT,12.2,4.908
39402,2022-05-25T00:22:31.634,FLAT,6.8,6.732
39074,2022-05-24T17:37:31.251,COMPARISON,9.3,4.641
38875,2022-05-24T11:53:17.468,COMPARISON,5.5,2.751
39473,2022-05-25T01:31:11.208,FLAT,7.0,6.939
39632,2022-05-25T04:13:41.120,FLAT,12.3,6.158
38474,2022-05-20T06:46:17.971,FLAT,11.6,4.693
39174,2022-05-24T19:19:58.420,FLAT,6.2,6.171
38617,2022-05-20T09:31:59.224,COMPARISON,21.8,3.339
39325,2022-05-24T23:06:25.036,COMPARISON,5.5,5.448
38689,2022-05-20T11:31:13.184,COMPARISON,25.0,3.127
38763,2022-05-20T13:03:44.054,FLAT,13.4,5.427
39554,2022-05-25T02:52:30.162,COMPARISON,11.0,5.506
38330,2022-05-20T04:21:37.992,FLAT,11.2,4.539
39703,2022-05-25T05:22:19.476,FLAT,11.2,5.59
39246,2022-05-24T20:29:34.822,FLAT,6.9,6.897
38547,2022-05-20T08:17:25.783,COMPARISON,11.3,3.251
38403,2022-05-20T05:34:58.411,FLAT,11.4,4.602
39403,2022-05-25T00:23:28.911,FLAT,13.5,6.718
38259,2022-05-20T03:10:18.711,FLAT,12.9,4.983
39742,2022-05-25T06:00:01.819,FLAT,5.9,5.842
39075,2022-05-24T17:38:29.821,COMPARISON,18.7,4.669
38876,2022-05-24T11:54:18.118,COMPARISON,5.3,2.623
39474,2022-05-25T01:32:08.181,FLAT,7.3,7.291
39633,2022-05-25T04:14:40.981,FLAT,6.3,6.269
38475,2022-05-20T06:47:17.959,FLAT,11.1,4.501
39175,2022-05-24T19:20:55.889,FLAT,12.4,6.184
38618,2022-05-20T09:33:03.117,COMPARISON,22.1,3.388
38690,2022-05-20T11:32:28.269,COMPARISON,3.4,3.428
39326,2022-05-24T23:07:21.816,COMPARISON,5.6,5.602
38764,2022-05-20T13:04:44.044,FLAT,13.2,5.331
38331,2022-05-20T04:22:38.149,FLAT,11.3,4.577
39555,2022-05-25T02:53:28.637,COMPARISON,22.4,5.6
39704,2022-05-25T05:23:17.330,FLAT,11.4,5.698
39247,2022-05-24T20:30:32.097,FLAT,13.5,6.722
38548,2022-05-20T08:18:26.677,COMPARISON,11.5,3.296
38404,2022-05-20T05:35:58.308,FLAT,11.2,4.507
39404,2022-05-25T00:24:26.782,FLAT,13.1,6.528
38260,2022-05-20T03:11:18.791,FLAT,12.6,5.045
39743,2022-05-25T06:00:58.997,FLAT,11.7,5.859
39076,2022-05-24T17:39:47.478,COMPARISON,197.4,4.935
38877,2022-05-24T11:55:18.881,COMPARISON,5.3,2.664
39475,2022-05-25T01:33:05.552,FLAT,13.7,6.811
39634,2022-05-25T04:15:37.759,FLAT,6.5,6.419
38476,2022-05-20T06:48:17.949,FLAT,11.2,4.52
39176,2022-05-24T19:21:53.752,FLAT,11.9,5.951
38619,2022-05-20T09:34:07.116,COMPARISON,21.7,3.365
38765,2022-05-20T13:05:46.838,FLAT,13.4,5.383
39327,2022-05-24T23:08:20.894,COMPARISON,5.3,5.289
38691,2022-05-20T11:33:25.571,COMPARISON,6.5,3.241
38332,2022-05-20T04:23:38.310,FLAT,11.4,4.576
39556,2022-05-25T02:54:46.200,COMPARISON,213.4,5.333
39705,2022-05-25T05:24:17.179,FLAT,6.5,6.445
38549,2022-05-20T08:19:27.767,COMPARISON,11.5,3.3
39248,2022-05-24T20:31:30.175,FLAT,13.3,6.651
38405,2022-05-20T05:36:58.308,FLAT,11.4,4.608
39405,2022-05-25T00:25:26.755,FLAT,7.4,7.318
38261,2022-05-20T03:12:18.864,FLAT,12.2,4.895
39744,2022-05-25T06:01:56.767,FLAT,11.8,5.88
39077,2022-05-24T17:41:06.240,COMPARISON,4.9,4.873
38878,2022-05-24T11:56:19.537,COMPARISON,5.4,2.695
39476,2022-05-25T01:34:03.319,FLAT,13.8,6.906
39635,2022-05-25T04:16:35.026,FLAT,12.2,6.093
38477,2022-05-20T06:49:17.937,FLAT,11.2,4.526
39177,2022-05-24T19:22:53.505,FLAT,6.3,6.306
38620,2022-05-20T09:35:11.024,COMPARISON,21.9,3.388
38766,2022-05-20T13:06:46.933,FLAT,13.7,5.306
39328,2022-05-24T23:09:17.468,COMPARISON,6.1,6.022
38692,2022-05-20T11:34:26.962,COMPARISON,26.4,3.3
38333,2022-05-20T04:24:38.672,FLAT,11.2,4.537
