taiObs,visit,dataType,scale,rate
2022-09-09 05:46:03.152,44217,COMPARISON,4.7,2.848
2022-09-09 05:46:55.525,44218,COMPARISON,4.9,2.848
2022-09-09 05:47:47.997,44219,COMPARISON,4.6,2.754
2022-09-09 05:48:40.371,44220,COMPARISON,4.6,2.845
2022-09-09 05:49:35.347,44221,COMPARISON,4.6,2.817
2022-09-09 05:50:27.721,44222,COMPARISON,4.5,2.797
2022-09-09 05:51:19.991,44223,COMPARISON,4.5,2.733
2022-09-09 05:52:12.363,44224,COMPARISON,4.4,2.704
2022-09-09 05:53:04.632,44225,COMPARISON,4.4,2.659
2022-09-09 05:53:56.805,44226,COMPARISON,4.9,3.027
2022-09-09 05:54:51.884,44227,COMPARISON,4.9,2.973
2022-09-09 05:55:44.074,44228,COMPARISON,4.9,2.983
2022-09-09 05:56:36.366,44229,COMPARISON,4.8,2.95
2022-09-09 05:57:28.658,44230,COMPARISON,4.9,3.033
2022-09-09 05:58:21.046,44231,COMPARISON,4.9,3.001
2022-09-09 05:59:13.431,44232,COMPARISON,5.2,3.182
2022-09-09 06:00:26.206,44233,COMPARISON,24.2,2.806
2022-09-09 06:01:25.383,44234,COMPARISON,24.4,2.826
2022-09-09 06:02:24.760,44235,COMPARISON,24.0,2.775
2022-09-09 06:03:24.045,44236,COMPARISON,24.4,2.826
2022-09-09 06:04:23.436,44237,COMPARISON,24.1,2.791
2022-09-09 06:05:23.123,44238,COMPARISON,23.3,2.691
2022-09-09 06:06:25.702,44239,COMPARISON,21.4,2.477
2022-09-09 06:07:25.078,44240,COMPARISON,22.5,2.595
2022-09-09 06:08:24.354,44241,COMPARISON,22.7,2.635
2022-09-09 06:09:23.731,44242,COMPARISON,22.8,2.591
2022-09-09 06:10:23.209,44243,COMPARISON,23.0,2.654
2022-09-09 06:11:22.593,44244,COMPARISON,22.7,2.622
2022-09-09 06:12:24.580,44245,COMPARISON,22.6,2.615
2022-09-09 06:13:23.976,44246,COMPARISON,22.1,2.554
2022-09-09 06:14:23.373,44247,COMPARISON,22.2,2.554
2022-09-09 06:15:22.853,44248,COMPARISON,21.9,2.53
2022-09-09 06:16:22.240,44249,COMPARISON,22.0,2.535
2022-09-09 06:17:21.631,44250,COMPARISON,21.9,2.502
2022-09-09 06:18:23.821,44251,COMPARISON,22.0,2.55
2022-09-09 06:19:23.318,44252,COMPARISON,21.8,2.52
2022-09-09 06:20:22.711,44253,COMPARISON,22.1,2.558
2022-09-09 06:21:22.292,44254,COMPARISON,21.3,2.473
2022-09-09 06:22:21.675,44255,COMPARISON,20.6,2.381
2022-09-09 06:23:20.861,44256,COMPARISON,21.9,2.527
2022-09-09 06:24:35.735,44257,COMPARISON,7.0,2.667
2022-09-09 06:25:29.016,44258,COMPARISON,6.9,2.619
2022-09-09 06:26:22.396,44259,COMPARISON,7.0,2.572
2022-09-09 06:27:15.674,44260,COMPARISON,7.0,2.66
2022-09-09 06:28:08.955,44261,COMPARISON,6.8,2.568
2022-09-09 06:29:02.239,44262,COMPARISON,6.9,2.614
2022-09-09 06:29:58.125,44263,COMPARISON,6.9,2.602
2022-09-09 06:30:51.407,44264,COMPARISON,6.8,2.581
2022-09-09 06:31:44.588,44265,COMPARISON,6.9,2.597
2022-09-09 06:32:37.864,44266,COMPARISON,7.0,2.655
2022-09-09 06:33:31.142,44267,COMPARISON,6.7,2.474
2022-09-09 06:34:24.517,44268,COMPARISON,6.2,2.365
2022-09-09 06:35:20.390,44269,COMPARISON,6.0,2.287
2022-09-09 06:36:13.760,44270,COMPARISON,6.1,2.327
2022-09-09 06:37:07.023,44271,COMPARISON,6.0,2.298
2022-09-09 06:38:00.293,44272,COMPARISON,6.0,2.261
2022-09-09 06:38:53.465,44273,COMPARISON,6.3,2.275
2022-09-09 06:39:46.742,44274,COMPARISON,6.0,2.301
2022-09-09 06:40:42.721,44275,COMPARISON,6.5,2.428
2022-09-09 06:41:36.208,44276,COMPARISON,6.4,2.41
2022-09-09 06:42:29.393,44277,COMPARISON,6.4,2.429
2022-09-09 06:43:22.872,44278,COMPARISON,6.5,2.443
2022-09-09 06:44:16.058,44279,COMPARISON,6.7,2.485
2022-09-09 06:45:09.340,44280,COMPARISON,6.3,2.397
2022-09-09 10:26:06.772,44521,FLAT,6.9,3.461
2022-09-09 10:26:58.157,44522,FLAT,7.0,3.485
2022-09-09 10:27:49.443,44523,FLAT,6.9,3.455
2022-09-09 10:28:43.726,44524,FLAT,6.8,3.414
2022-09-09 10:29:35.112,44525,FLAT,7.0,3.51
2022-09-09 10:30:26.493,44526,FLAT,6.9,3.43
2022-09-09 10:31:20.377,44527,FLAT,6.7,3.343
2022-09-09 10:32:11.663,44528,FLAT,6.8,3.405
2022-09-09 10:33:02.952,44529,FLAT,7.2,3.59
2022-09-09 10:33:56.944,44530,FLAT,7.0,3.515
2022-09-09 10:34:48.434,44531,FLAT,7.0,3.502
2022-09-09 10:35:39.719,44532,FLAT,7.0,3.473
2022-09-09 10:36:33.894,44533,FLAT,7.0,3.5
2022-09-09 10:37:25.372,44534,FLAT,7.1,3.543
2022-09-09 10:38:16.845,44535,FLAT,7.1,3.548
2022-09-09 10:39:10.822,44536,FLAT,7.2,3.574
2022-09-09 10:40:02.207,44537,FLAT,7.1,3.546
2022-09-09 10:40:53.490,44538,FLAT,7.0,3.486
2022-09-09 10:41:47.574,44539,FLAT,7.3,3.618
2022-09-09 10:42:39.057,44540,FLAT,7.1,3.538
2022-09-09 10:43:30.337,44541,FLAT,7.2,3.569
2022-09-09 10:44:24.219,44542,FLAT,7.5,3.755
2022-09-09 10:45:15.404,44543,FLAT,7.4,3.666
2022-09-09 10:46:06.789,44544,FLAT,7.1,3.544
2022-09-09 10:47:00.768,44545,FLAT,7.2,3.586
2022-09-09 10:47:52.059,44546,FLAT,7.2,3.582
2022-09-09 10:48:43.751,44547,FLAT,7.1,3.552
2022-09-09 10:49:37.843,44548,FLAT,7.2,3.603
2022-09-09 10:50:29.037,44549,FLAT,7.1,3.557
2022-09-09 10:51:20.327,44550,FLAT,7.5,3.721
2022-09-09 10:52:14.511,44551,FLAT,7.2,3.582
2022-09-09 10:53:05.893,44552,FLAT,7.3,3.644
2022-09-09 10:53:57.570,44553,FLAT,7.1,3.557
2022-09-09 10:54:51.650,44554,FLAT,7.1,3.54
2022-09-09 10:55:43.138,44555,FLAT,7.2,3.58
2022-09-09 10:56:34.424,44556,FLAT,7.1,3.559
2022-09-09 10:57:28.706,44557,FLAT,7.2,3.61
2022-09-09 10:58:20.086,44558,FLAT,7.2,3.614
2022-09-09 10:59:11.665,44559,FLAT,7.0,3.475
2022-09-09 11:00:05.841,44560,FLAT,7.0,3.483
2022-09-09 11:00:57.420,44561,FLAT,7.0,3.513
2022-09-09 11:01:48.802,44562,FLAT,7.1,3.541
2022-09-09 11:02:42.879,44563,FLAT,7.0,3.51
2022-09-09 11:03:34.058,44564,FLAT,7.0,3.508
2022-09-09 11:04:25.330,44565,FLAT,6.9,3.465
2022-09-09 11:05:19.104,44566,FLAT,6.9,3.436
2022-09-09 11:06:10.383,44567,FLAT,6.7,3.345
2022-09-09 11:07:01.569,44568,FLAT,6.8,3.374
2022-09-09 11:07:55.453,44569,FLAT,6.9,3.447
2022-09-09 11:08:46.638,44570,FLAT,6.7,3.342
2022-09-09 11:09:37.922,44571,FLAT,6.9,3.419
2022-09-09 11:10:31.905,44572,FLAT,6.8,3.392
2022-09-09 11:11:23.292,44573,FLAT,6.5,3.255
2022-09-09 11:12:14.572,44574,FLAT,5.8,2.911
2022-09-09 11:13:08.762,44575,FLAT,5.8,2.9
2022-09-09 11:13:59.956,44576,FLAT,5.8,2.87
2022-09-09 11:14:51.347,44577,FLAT,5.7,2.843
2022-09-09 11:15:45.332,44578,FLAT,5.7,2.856
2022-09-09 11:16:36.622,44579,FLAT,5.8,2.905
2022-09-09 11:17:28.103,44580,FLAT,5.5,2.759
2022-09-09 11:18:22.085,44581,FLAT,5.6,2.801
2022-09-09 11:19:13.366,44582,FLAT,5.7,2.83
2022-09-09 11:20:04.652,44583,FLAT,5.8,2.909
2022-09-09 11:20:58.542,44584,FLAT,6.1,3.03
2022-09-09 11:21:49.836,44585,FLAT,5.8,2.883
2022-09-09 11:22:41.126,44586,FLAT,5.8,2.885
2022-09-09 11:23:35.113,44587,FLAT,5.8,2.892
2022-09-09 11:24:26.599,44588,FLAT,5.9,2.936
2022-09-09 11:25:17.786,44589,FLAT,6.0,2.972
2022-09-09 11:26:11.672,44590,FLAT,5.7,2.83
2022-09-09 11:27:03.060,44591,FLAT,5.8,2.873
2022-09-09 11:27:54.342,44592,FLAT,5.7,2.844
2022-09-09 11:28:48.317,44593,FLAT,5.7,2.831
2022-09-09 11:29:39.792,44594,FLAT,5.6,2.817
2022-09-09 11:30:31.075,44595,FLAT,5.8,2.892
2022-09-09 11:31:24.954,44596,FLAT,5.7,2.837
2022-09-09 11:32:16.441,44597,FLAT,5.6,2.779
2022-09-09 11:33:07.734,44598,FLAT,5.7,2.863
2022-09-09 11:34:01.916,44599,FLAT,5.9,2.951
2022-09-09 11:34:53.302,44600,FLAT,5.5,2.768
2022-09-09 11:35:44.782,44601,FLAT,5.6,2.774
2022-09-09 11:36:38.864,44602,FLAT,5.7,2.837
2022-09-09 11:37:30.142,44603,FLAT,5.9,2.949
2022-09-09 11:38:21.518,44604,FLAT,5.9,2.967
2022-09-09 11:39:15.496,44605,FLAT,5.8,2.88
2022-09-09 11:40:06.968,44606,FLAT,5.7,2.827
2022-09-09 11:40:58.537,44607,FLAT,5.7,2.834
2022-09-09 11:41:52.610,44608,FLAT,5.8,2.893
2022-09-09 11:42:43.986,44609,FLAT,6.0,2.98
2022-09-09 11:43:35.462,44610,FLAT,5.8,2.886
2022-09-09 11:44:29.441,44611,FLAT,5.9,2.921
2022-09-09 11:45:20.918,44612,FLAT,5.8,2.9
2022-09-09 11:46:12.303,44613,FLAT,5.7,2.861
2022-09-09 11:47:06.288,44614,FLAT,5.9,2.957
2022-09-09 11:47:57.766,44615,FLAT,5.9,2.928
2022-09-09 11:48:49.050,44616,FLAT,5.7,2.84
2022-09-09 11:49:43.037,44617,FLAT,5.9,2.961
2022-09-09 11:50:34.223,44618,FLAT,5.8,2.873
2022-09-09 11:51:25.504,44619,FLAT,5.9,2.924
2022-09-09 11:52:19.282,44620,FLAT,5.9,2.952
2022-09-09 11:53:10.566,44621,FLAT,5.8,2.885
2022-09-09 11:54:01.758,44622,FLAT,5.8,2.891
2022-09-09 11:54:55.753,44623,FLAT,6.2,3.081
2022-09-09 11:55:47.045,44624,FLAT,5.9,2.938
2022-09-09 11:56:38.333,44625,FLAT,5.8,2.897
2022-09-09 11:57:32.125,44626,FLAT,5.9,2.94
2022-09-09 11:58:23.516,44627,FLAT,6.0,2.98
2022-09-09 11:59:15.007,44628,FLAT,5.9,2.927
2022-09-09 12:00:08.898,44629,FLAT,5.8,2.906
2022-09-09 12:01:00.393,44630,FLAT,5.9,2.959
2022-09-09 12:01:51.690,44631,FLAT,6.0,2.98
2022-09-09 12:02:45.682,44632,FLAT,5.8,2.917
2022-09-09 12:03:36.976,44633,FLAT,5.8,2.904
2022-09-09 12:04:28.371,44634,FLAT,5.9,2.922
2022-09-09 12:05:28.263,44635,FLAT,5.8,2.901
2022-09-09 12:06:19.659,44636,FLAT,5.8,2.885
2022-09-09 12:07:10.948,44637,FLAT,5.8,2.872
2022-09-09 12:08:04.739,44638,FLAT,5.8,2.913
2022-09-09 12:08:56.022,44639,FLAT,5.7,2.828
2022-09-09 12:09:47.307,44640,FLAT,5.8,2.89
2022-09-09 12:10:41.293,44641,FLAT,5.8,2.873
2022-09-09 12:11:32.582,44642,FLAT,5.8,2.882
2022-09-09 12:12:23.872,44643,FLAT,5.8,2.913
2022-09-09 12:13:17.765,44644,FLAT,5.7,2.864
2022-09-09 12:14:09.056,44645,FLAT,5.7,2.837
2022-09-09 12:15:00.249,44646,FLAT,5.8,2.876
2022-09-09 12:15:54.542,44647,FLAT,5.9,2.923
2022-09-09 12:16:45.834,44648,FLAT,5.8,2.883
2022-09-09 12:17:37.121,44649,FLAT,5.6,2.813
2022-09-09 13:17:04.526,44650,FLAT,182.7,181.779
2022-09-09 13:24:39.530,44651,FLAT,53.8,53.484
2022-09-09 13:30:57.369,44652,FLAT,54.0,53.719
2022-09-09 13:31:47.949,44653,FLAT,53.9,53.636
2022-09-09 13:32:38.628,44654,FLAT,54.1,53.844
2022-09-09 13:33:32.116,44655,FLAT,53.8,53.483
2022-09-09 13:34:23.004,44656,FLAT,53.5,53.199
2022-09-09 13:35:13.690,44657,FLAT,53.6,53.355
2022-09-09 13:36:07.276,44658,FLAT,53.4,53.144
2022-09-09 13:36:57.865,44659,FLAT,53.7,53.402
2022-09-09 13:37:48.453,44660,FLAT,53.8,53.506
2022-09-09 13:38:41.939,44661,FLAT,53.5,53.237
2022-09-09 13:39:32.622,44662,FLAT,53.7,53.384
2022-09-09 13:40:25.208,44663,FLAT,53.8,53.488
2022-09-09 13:41:18.493,44664,FLAT,53.5,53.222
2022-09-09 13:42:09.278,44665,FLAT,53.3,53.075
2022-09-09 13:43:00.070,44666,FLAT,53.6,53.315
2022-09-09 13:43:53.456,44667,FLAT,53.5,53.258
2022-09-09 13:44:48.441,44668,FLAT,53.4,53.103
2022-09-09 13:45:39.224,44669,FLAT,53.5,53.253
2022-09-09 13:46:32.510,44670,FLAT,53.8,53.524
2022-09-09 13:47:23.299,44671,FLAT,53.8,53.492
2022-09-09 13:48:16.689,44672,FLAT,53.4,53.139
2022-09-09 13:49:26.283,44673,FLAT,53.6,53.325
2022-09-09 13:50:16.985,44674,FLAT,54.0,53.643
2022-09-09 13:51:07.779,44675,FLAT,53.5,53.209
2022-09-09 13:52:01.074,44676,FLAT,53.6,53.379
2022-09-09 13:52:51.867,44677,FLAT,53.9,53.586
2022-09-09 13:53:42.961,44678,FLAT,53.5,53.266
2022-09-09 13:54:36.500,44679,FLAT,53.6,53.318
2022-09-09 13:55:27.048,44680,FLAT,53.5,53.257
2022-09-09 13:56:18.148,44681,FLAT,53.6,53.325
2022-09-09 13:57:11.452,44682,FLAT,53.6,53.355
2022-09-09 13:58:05.561,44683,FLAT,53.6,53.292
2022-09-09 13:58:56.456,44684,FLAT,53.6,53.31
2022-09-09 13:59:49.759,44685,FLAT,53.4,53.125
2022-09-09 14:00:40.455,44686,FLAT,53.6,53.372
2022-09-09 14:01:31.053,44687,FLAT,53.6,53.376
2022-09-09 14:02:24.554,44688,FLAT,53.9,53.603
2022-09-09 14:03:15.251,44689,FLAT,54.0,53.689
2022-09-09 14:04:06.154,44690,FLAT,54.1,53.74
2022-09-09 14:04:59.452,44691,FLAT,54.1,53.795
2022-09-09 14:05:50.146,44692,FLAT,54.0,53.759
2022-09-09 14:06:44.340,44693,FLAT,54.3,54.006
2022-09-09 14:07:37.837,44694,FLAT,54.1,53.843
2022-09-09 14:08:28.741,44695,FLAT,53.6,53.362
2022-09-09 14:09:19.437,44696,FLAT,53.8,53.539
2022-09-09 14:10:12.835,44697,FLAT,54.0,53.761
2022-09-09 14:11:03.632,44698,FLAT,53.8,53.492
2022-09-09 14:11:56.921,44699,FLAT,53.9,53.598
2022-09-09 14:12:50.314,44700,FLAT,53.7,53.479
2022-09-09 14:13:41.003,44701,FLAT,53.9,53.607
2022-09-09 14:14:31.993,44702,FLAT,53.7,53.432
2022-09-09 14:15:25.389,44703,FLAT,53.8,53.493
2022-09-09 14:16:16.085,44704,FLAT,54.0,53.72
2022-09-09 14:17:06.982,44705,FLAT,54.0,53.632
2022-09-09 14:18:00.480,44706,FLAT,54.4,54.122
2022-09-09 14:18:51.176,44707,FLAT,54.0,53.726
2022-09-09 14:19:41.970,44708,FLAT,53.9,53.598
2022-09-09 14:20:35.365,44709,FLAT,54.1,53.808
2022-09-09 14:21:26.164,44710,FLAT,53.8,53.491
2022-09-09 14:22:16.960,44711,FLAT,53.8,53.563
2022-09-09 14:23:10.459,44712,FLAT,54.0,53.7
2022-09-09 14:24:01.553,44713,FLAT,54.4,54.033
2022-09-09 14:24:52.437,44714,FLAT,53.9,53.613
2022-09-09 14:25:46.226,44715,FLAT,54.2,53.935
2022-09-09 14:26:36.914,44716,FLAT,54.2,53.938
2022-09-09 14:27:27.696,44717,FLAT,53.8,53.57
2022-09-09 14:28:21.583,44718,FLAT,54.0,53.719
2022-09-09 14:29:12.277,44719,FLAT,53.8,53.541
2022-09-09 14:30:03.062,44720,FLAT,54.0,53.743
2022-09-09 14:30:56.451,44721,FLAT,53.3,53.261
2022-09-09 14:31:47.145,44722,FLAT,54.9,54.603
2022-09-09 14:32:38.138,44723,FLAT,53.8,53.457
2022-09-09 14:33:31.530,44724,FLAT,53.6,53.334
2022-09-09 14:34:22.224,44725,FLAT,53.8,53.568
2022-09-09 14:35:12.921,44726,FLAT,54.3,54.028
2022-09-09 14:36:06.913,44727,FLAT,53.8,53.522
2022-09-09 14:36:57.501,44728,FLAT,54.4,54.169
2022-09-09 14:37:48.792,44729,FLAT,54.3,54.028
2022-09-09 14:38:42.082,44730,FLAT,53.8,53.546
2022-09-09 14:39:36.667,44731,FLAT,54.0,53.779
2022-09-09 14:40:30.060,44732,FLAT,53.9,53.637
2022-09-09 14:41:23.548,44733,FLAT,53.9,53.592
2022-09-09 14:42:17.036,44734,FLAT,54.2,53.957
2022-09-09 14:43:07.830,44735,FLAT,54.1,53.831
2022-09-09 14:44:01.124,44736,FLAT,54.5,54.275
2022-09-09 14:44:52.823,44737,FLAT,54.0,53.701
2022-09-09 14:45:43.522,44738,FLAT,54.1,53.823
2022-09-09 14:46:36.723,44739,FLAT,54.3,54.061
2022-09-09 14:47:29.719,44740,FLAT,54.4,54.146
2022-09-09 14:48:20.614,44741,FLAT,54.4,54.161
2022-09-09 14:49:17.207,44742,FLAT,54.3,54.041
2022-09-09 14:50:08.003,44743,FLAT,54.1,53.826
2022-09-09 14:50:58.799,44744,FLAT,54.1,53.803
2022-09-09 14:51:51.995,44745,FLAT,54.0,53.781
2022-09-09 14:52:44.994,44746,FLAT,54.5,54.2
2022-09-09 14:53:35.884,44747,FLAT,54.2,53.955
2022-09-09 14:54:29.174,44748,FLAT,54.6,54.328
2022-09-09 14:55:19.864,44749,FLAT,54.3,53.99
2022-09-09 14:56:14.453,44750,FLAT,54.4,54.083
2022-09-09 14:57:07.846,44751,FLAT,54.3,53.942
2022-09-09 14:57:58.639,44752,FLAT,54.2,53.914
2022-09-09 14:58:49.230,44753,FLAT,54.3,54.079
2022-09-09 14:59:42.717,44754,FLAT,54.5,54.265
2022-09-09 15:00:33.404,44755,FLAT,54.6,54.294
2022-09-09 15:01:24.491,44756,FLAT,54.4,54.125
2022-09-09 15:02:17.769,44757,FLAT,53.9,53.854
2022-09-09 15:03:08.462,44758,FLAT,54.5,54.231
2022-09-09 15:03:59.156,44759,FLAT,54.2,53.931
2022-09-09 15:04:52.443,44760,FLAT,54.7,54.396
2022-09-09 15:05:43.129,44761,FLAT,54.4,54.178
2022-09-09 15:06:33.810,44762,FLAT,54.2,53.965
2022-09-09 15:07:27.089,44763,FLAT,54.6,54.297
2022-09-09 15:08:17.774,44764,FLAT,54.6,54.331
2022-09-09 15:09:08.654,44765,FLAT,54.5,54.268
2022-09-09 15:10:01.938,44766,FLAT,54.7,54.478
2022-09-09 15:10:52.516,44767,FLAT,54.4,54.108
2022-09-09 15:11:43.097,44768,FLAT,54.4,54.298
2022-09-09 15:12:36.680,44769,FLAT,54.4,54.162
2022-09-09 15:13:27.354,44770,FLAT,54.5,54.24
2022-09-09 15:14:18.235,44771,FLAT,54.6,54.289
2022-09-09 15:15:11.623,44772,FLAT,54.4,54.088
2022-09-09 15:16:03.713,44773,FLAT,54.3,54.078
2022-09-09 15:16:54.597,44774,FLAT,54.4,54.115
2022-09-09 15:17:52.086,44775,FLAT,54.7,54.399
2022-09-09 15:18:42.971,44776,FLAT,54.9,54.637
2022-09-09 15:19:33.754,44777,FLAT,55.0,54.711
2022-09-09 15:20:27.337,44778,FLAT,55.3,54.987
2022-09-09 15:21:17.925,44779,FLAT,54.0,53.703
2022-09-09 15:22:08.710,44780,FLAT,53.8,53.526
2022-09-09 15:42:11.484,44781,FLAT,28.0,27.815
2022-09-09 15:46:04.363,44782,FLAT,28.2,28.19
2022-09-09 15:50:11.150,44783,FLAT,28.5,28.347
2022-09-09 15:51:01.939,44784,FLAT,28.2,28.036
2022-09-09 15:51:52.632,44785,FLAT,28.4,28.239
2022-09-09 15:52:46.327,44786,FLAT,27.9,27.741
2022-09-09 15:53:37.614,44787,FLAT,28.3,28.165
2022-09-09 15:54:28.605,44788,FLAT,27.9,27.725
2022-09-09 15:55:22.098,44789,FLAT,27.9,27.723
2022-09-09 15:56:12.793,44790,FLAT,28.0,27.844
2022-09-09 15:57:07.583,44791,FLAT,28.1,27.927
2022-09-09 15:58:05.073,44792,FLAT,28.1,27.948
2022-09-09 15:58:55.969,44793,FLAT,28.1,27.949
2022-09-09 15:59:46.754,44794,FLAT,28.0,27.858
2022-09-09 16:00:40.234,44795,FLAT,27.9,27.706
2022-09-09 16:01:31.022,44796,FLAT,28.2,28.065
2022-09-09 16:02:21.914,44797,FLAT,27.8,27.629
2022-09-09 16:03:15.504,44798,FLAT,28.2,28.077
2022-09-09 16:04:06.493,44799,FLAT,27.8,27.67
2022-09-09 16:04:57.286,44800,FLAT,27.9,27.707
2022-09-09 16:05:50.774,44801,FLAT,27.8,27.7
2022-09-09 16:06:41.471,44802,FLAT,28.1,27.93
2022-09-09 16:07:32.466,44803,FLAT,28.2,28.061
2022-09-09 16:08:26.054,44804,FLAT,27.9,27.727
2022-09-09 16:09:16.841,44805,FLAT,28.1,27.915
2022-09-09 16:10:08.524,44806,FLAT,27.9,27.72
2022-09-09 16:11:01.903,44807,FLAT,28.3,28.149
2022-09-09 16:11:52.884,44808,FLAT,27.7,27.53
2022-09-09 16:12:43.665,44809,FLAT,27.9,27.729
2022-09-09 16:13:37.254,44810,FLAT,27.7,27.59
2022-09-09 16:14:28.143,44811,FLAT,27.8,27.637
2022-09-09 16:15:18.938,44812,FLAT,27.7,27.577
2022-09-09 16:16:12.438,44813,FLAT,27.7,27.57
2022-09-09 16:17:03.230,44814,FLAT,28.1,27.963
2022-09-09 16:17:54.023,44815,FLAT,27.4,27.309
2022-09-09 16:18:47.409,44816,FLAT,27.7,27.53
2022-09-09 16:19:38.401,44817,FLAT,27.6,27.469
2022-09-09 16:20:29.093,44818,FLAT,27.7,27.565
2022-09-09 16:21:24.094,44819,FLAT,27.8,27.649
2022-09-09 16:22:14.885,44820,FLAT,27.9,27.758
2022-09-09 16:23:05.679,44821,FLAT,28.0,27.829
2022-09-09 16:23:59.569,44822,FLAT,28.0,27.816
2022-09-09 16:24:50.358,44823,FLAT,28.0,27.829
2022-09-09 16:25:41.253,44824,FLAT,27.7,27.537
2022-09-09 16:26:34.950,44825,FLAT,27.8,27.696
2022-09-09 16:27:25.752,44826,FLAT,27.9,27.774
2022-09-09 16:28:16.455,44827,FLAT,27.8,27.697
2022-09-09 16:29:10.051,44828,FLAT,28.2,28.019
2022-09-09 16:30:01.055,44829,FLAT,27.7,27.575
2022-09-09 16:30:51.757,44830,FLAT,27.8,27.686
2022-09-09 16:31:45.160,44831,FLAT,27.8,27.666
2022-09-09 16:32:35.964,44832,FLAT,28.0,27.794
2022-09-09 16:33:27.664,44833,FLAT,27.8,27.671
2022-09-09 16:34:21.162,44834,FLAT,27.7,27.524
2022-09-09 16:35:11.966,44835,FLAT,28.0,27.849
2022-09-09 16:36:02.775,44836,FLAT,27.7,27.566
2022-09-09 16:36:56.080,44837,FLAT,27.8,27.631
2022-09-09 16:37:46.872,44838,FLAT,27.6,27.429
2022-09-09 16:38:37.566,44839,FLAT,27.7,27.608
2022-09-09 16:39:30.966,44840,FLAT,27.9,27.736
2022-09-09 16:40:21.668,44841,FLAT,27.9,27.772
2022-09-09 16:41:12.371,44842,FLAT,27.8,27.648
2022-09-09 16:42:09.170,44843,FLAT,27.9,27.779
2022-09-09 16:43:00.668,44844,FLAT,28.0,27.855
2022-09-09 16:43:51.361,44845,FLAT,27.8,27.661
2022-09-09 16:44:44.857,44846,FLAT,28.2,27.998
2022-09-09 16:45:35.652,44847,FLAT,27.8,27.7
2022-09-09 16:46:26.342,44848,FLAT,27.8,27.627
2022-09-09 16:47:20.624,44849,FLAT,27.8,27.697
2022-09-09 16:48:11.514,44850,FLAT,27.7,27.532
2022-09-09 16:49:02.105,44851,FLAT,27.8,27.647
2022-09-09 16:49:55.693,44852,FLAT,28.0,27.824
2022-09-09 16:50:46.489,44853,FLAT,27.9,27.761
2022-09-09 16:51:38.885,44854,FLAT,27.7,27.528
2022-09-09 16:52:32.481,44855,FLAT,28.2,28.025
2022-09-09 16:53:23.575,44856,FLAT,27.8,27.667
2022-09-09 16:54:14.565,44857,FLAT,28.0,27.817
2022-09-09 16:55:07.850,44858,FLAT,27.7,27.552
2022-09-09 16:55:58.838,44859,FLAT,27.8,27.634
2022-09-09 16:56:49.522,44860,FLAT,27.6,27.464
2022-09-09 16:57:42.808,44861,FLAT,28.1,28.009
2022-09-09 16:58:33.703,44862,FLAT,27.8,27.642
2022-09-09 16:59:24.605,44863,FLAT,27.8,27.631
2022-09-09 17:00:17.998,44864,FLAT,28.0,27.869
2022-09-09 17:01:08.898,44865,FLAT,27.8,27.704
2022-09-09 17:02:04.098,44866,FLAT,27.8,27.683
2022-09-09 17:02:57.594,44867,FLAT,28.4,28.222
2022-09-09 17:03:48.397,44868,FLAT,28.6,28.419
2022-09-09 17:04:39.291,44869,FLAT,28.2,28.051
2022-09-09 17:05:32.779,44870,FLAT,28.4,28.21
2022-09-09 17:06:23.666,44871,FLAT,28.1,27.924
2022-09-09 17:07:14.551,44872,FLAT,28.3,28.147
2022-09-09 17:08:09.637,44873,FLAT,28.1,28.002
2022-09-09 17:09:00.421,44874,FLAT,28.1,27.973
2022-09-09 17:09:51.112,44875,FLAT,28.2,28.02
2022-09-09 17:10:46.502,44876,FLAT,28.0,27.909
2022-09-09 17:11:37.193,44877,FLAT,28.1,27.945
2022-09-09 17:12:28.086,44878,FLAT,28.2,28.034
2022-09-09 17:13:21.588,44879,FLAT,28.2,28.019
2022-09-09 17:14:12.590,44880,FLAT,28.3,28.192
2022-09-09 17:15:03.392,44881,FLAT,28.0,27.851
2022-09-09 17:15:58.088,44882,FLAT,27.9,27.805
2022-09-09 17:16:48.880,44883,FLAT,28.3,28.154
2022-09-09 17:17:39.972,44884,FLAT,28.2,28.084
2022-09-09 17:18:33.472,44885,FLAT,28.1,27.994
2022-09-09 17:19:24.476,44886,FLAT,27.9,27.759
2022-09-09 17:20:15.172,44887,FLAT,28.0,27.826
2022-09-09 17:21:08.664,44888,FLAT,28.1,27.965
2022-09-09 17:21:59.451,44889,FLAT,28.3,28.113
2022-09-09 17:22:50.241,44890,FLAT,28.2,28.091
2022-09-09 17:23:43.634,44891,FLAT,28.5,28.316
2022-09-09 17:24:34.426,44892,FLAT,28.1,27.959
2022-09-09 17:25:25.217,44893,FLAT,28.2,28.07
2022-09-09 17:26:18.709,44894,FLAT,28.1,27.935
2022-09-09 17:27:09.502,44895,FLAT,28.3,28.133
2022-09-09 17:28:00.399,44896,FLAT,28.7,28.604
2022-09-09 17:28:54.000,44897,FLAT,28.2,28.041
2022-09-09 17:29:44.598,44898,FLAT,28.1,27.945
2022-09-09 17:30:40.804,44899,FLAT,28.3,28.139
2022-09-09 17:31:34.208,44900,FLAT,28.2,28.048
2022-09-09 17:32:28.906,44901,FLAT,28.5,28.354
2022-09-09 17:33:19.805,44902,FLAT,28.3,28.136
